month,make,fuel_type,vehicle_type,number
2016-10,JAGUAR,Petrol,Coupe/ Convertible,0
2016-10,JAGUAR,Diesel,Coupe/ Convertible,0
2016-10,JEEP,Petrol,Coupe/ Convertible,0
2016-10,KIA,Petrol,Coupe/ Convertible,0
2016-10,KIA,Diesel,Coupe/ Convertible,0
2016-10,KIA,Others,Coupe/ Convertible,0
2016-10,LAMBORGHINI,Petrol,Coupe/ Convertible,1
2016-10,LAND ROVER,Petrol,Coupe/ Convertible,3
2016-10,LAND ROVER,Diesel,Coupe/ Convertible,0
2016-10,LOTUS,Petrol,Coupe/ Convertible,1
2016-10,M.G.,Petrol,Coupe/ Convertible,0
2016-10,MASERATI,Petrol,Coupe/ Convertible,0
2016-10,MASERATI,Diesel,Coupe/ Convertible,0
2016-10,MAZDA,Petrol,Coupe/ Convertible,0
2016-10,MAZDA,Diesel,Coupe/ Convertible,0
2016-10,Mclaren,Petrol,Coupe/ Convertible,0
2016-10,MERCEDES BENZ,Petrol,Coupe/ Convertible,106
2016-10,MERCEDES BENZ,Diesel,Coupe/ Convertible,0
2016-10,MERCEDES BENZ,Others,Coupe/ Convertible,0
2016-10,MINI,Petrol,Coupe/ Convertible,1
2016-10,MINI,Diesel,Coupe/ Convertible,0
2016-10,MITSUBISHI,Petrol,Coupe/ Convertible,0
2016-10,MITSUBISHI,Others,Coupe/ Convertible,0
2016-10,NISSAN,Petrol,Coupe/ Convertible,0
2016-10,NISSAN,Others,Coupe/ Convertible,0
2016-10,OPEL,Petrol,Coupe/ Convertible,0
2016-10,OPEL,Diesel,Coupe/ Convertible,0
2016-10,PERODUA,Petrol,Coupe/ Convertible,0
2016-10,PEUGEOT,Petrol,Coupe/ Convertible,0
2016-10,PEUGEOT,Diesel,Coupe/ Convertible,0
2016-10,PORSCHE,Petrol,Coupe/ Convertible,6
2016-10,PORSCHE,Diesel,Coupe/ Convertible,0
2016-10,RENAULT,Petrol,Coupe/ Convertible,0
2016-10,RENAULT,Diesel,Coupe/ Convertible,0
2016-10,ROLLS ROYCE,Petrol,Coupe/ Convertible,0
2016-10,SEAT,Petrol,Coupe/ Convertible,0
2016-10,SEAT,Diesel,Coupe/ Convertible,0
2016-10,SKODA,Petrol,Coupe/ Convertible,0
2016-10,SKODA,Diesel,Coupe/ Convertible,0
2016-10,SSANGYONG,Petrol,Coupe/ Convertible,0
2016-10,SSANGYONG,Diesel,Coupe/ Convertible,0
2016-10,SUBARU,Petrol,Coupe/ Convertible,0
2016-10,SUZUKI,Petrol,Coupe/ Convertible,0
2016-10,TESLA,Others,Coupe/ Convertible,0
2016-10,TOYOTA,Petrol,Coupe/ Convertible,0
2016-10,TOYOTA,Diesel,Coupe/ Convertible,0
2016-10,TOYOTA,Others,Coupe/ Convertible,0
2016-10,VOLKSWAGEN,Petrol,Coupe/ Convertible,0
2016-10,VOLKSWAGEN,Diesel,Coupe/ Convertible,0
2016-10,VOLVO,Petrol,Coupe/ Convertible,0
2016-10,VOLVO,Diesel,Coupe/ Convertible,0
2016-11,ALFA ROMEO,Petrol,Hatchback,1
2016-11,ALPINA,Petrol,Hatchback,0
2016-11,ALPINA,Diesel,Hatchback,0
2016-11,ASTON MARTIN,Petrol,Hatchback,0
2016-11,AUDI,Petrol,Hatchback,17
2016-11,B.M.W.,Petrol,Hatchback,7
2016-11,B.M.W.,Diesel,Hatchback,146
2016-11,B.M.W.,Others,Hatchback,0
2016-11,BENTLEY,Petrol,Hatchback,0
2016-11,BYD,Others,Hatchback,0
2016-11,CHERY,Petrol,Hatchback,0
2016-11,CHEVROLET,Petrol,Hatchback,1
2016-11,CHRYSLER,Petrol,Hatchback,0
2016-11,CHRYSLER,Diesel,Hatchback,0
2016-11,CITROEN,Petrol,Hatchback,7
2016-11,CITROEN,Diesel,Hatchback,2
2016-11,DAIMLER,Petrol,Hatchback,0
2016-11,FERRARI,Petrol,Hatchback,0
2016-11,FORD,Petrol,Hatchback,14
2016-11,HONDA,Petrol,Hatchback,75
2016-11,HONDA,Others,Hatchback,0
2016-11,HYUNDAI,Petrol,Hatchback,0
2016-11,HYUNDAI,Diesel,Hatchback,0
2016-11,INFINITI,Petrol,Hatchback,3
2016-11,INFINITI,Diesel,Hatchback,12
2016-11,JAGUAR,Petrol,Hatchback,0
2016-11,JAGUAR,Diesel,Hatchback,0
2016-11,JEEP,Petrol,Hatchback,0
2016-11,KIA,Petrol,Hatchback,0
2016-11,KIA,Diesel,Hatchback,0
2016-11,KIA,Others,Hatchback,0
2016-11,LAMBORGHINI,Petrol,Hatchback,0
2016-11,LAND ROVER,Petrol,Hatchback,0
2016-11,LAND ROVER,Diesel,Hatchback,0
2016-11,LOTUS,Petrol,Hatchback,0
2016-11,M.G.,Petrol,Hatchback,0
2016-11,MASERATI,Petrol,Hatchback,0
2016-11,MASERATI,Diesel,Hatchback,0
2016-11,MAZDA,Petrol,Hatchback,31
2016-11,MAZDA,Diesel,Hatchback,0
2016-11,Mclaren,Petrol,Hatchback,0
2016-11,MERCEDES BENZ,Petrol,Hatchback,86
2016-11,MERCEDES BENZ,Diesel,Hatchback,1
2016-11,MERCEDES BENZ,Others,Hatchback,0
2016-11,MINI,Petrol,Hatchback,15
2016-11,MINI,Diesel,Hatchback,0
2016-11,MITSUBISHI,Petrol,Hatchback,0
2016-11,MITSUBISHI,Others,Hatchback,0
2016-11,NISSAN,Petrol,Hatchback,93
2016-11,NISSAN,Others,Hatchback,0
2016-11,OPEL,Petrol,Hatchback,45
2016-11,OPEL,Diesel,Hatchback,0
2016-11,PERODUA,Petrol,Hatchback,0
2016-11,PEUGEOT,Petrol,Hatchback,8
2016-11,PEUGEOT,Diesel,Hatchback,0
2016-11,PORSCHE,Petrol,Hatchback,0
2016-11,PORSCHE,Diesel,Hatchback,0
2016-11,RENAULT,Petrol,Hatchback,0
2016-11,RENAULT,Diesel,Hatchback,0
2016-11,ROLLS ROYCE,Petrol,Hatchback,0
2016-11,SEAT,Petrol,Hatchback,1
2016-11,SEAT,Diesel,Hatchback,0
2016-11,SKODA,Petrol,Hatchback,0
2016-11,SKODA,Diesel,Hatchback,0
2016-11,SSANGYONG,Petrol,Hatchback,0
2016-11,SSANGYONG,Diesel,Hatchback,0
2016-11,SUBARU,Petrol,Hatchback,0
2016-11,SUZUKI,Petrol,Hatchback,49
2016-11,TESLA,Others,Hatchback,1
2016-11,TOYOTA,Petrol,Hatchback,0
2016-11,TOYOTA,Diesel,Hatchback,0
2016-11,TOYOTA,Others,Hatchback,229
2016-11,VOLKSWAGEN,Petrol,Hatchback,100
2016-11,VOLKSWAGEN,Diesel,Hatchback,0
2016-11,VOLVO,Petrol,Hatchback,22
2016-11,VOLVO,Diesel,Hatchback,0
2016-11,ALFA ROMEO,Petrol,Sedan,0
2016-11,ALPINA,Petrol,Sedan,1
2016-11,ALPINA,Diesel,Sedan,0
2016-11,ASTON MARTIN,Petrol,Sedan,0
2016-11,AUDI,Petrol,Sedan,134
2016-11,B.M.W.,Petrol,Sedan,64
2016-11,B.M.W.,Diesel,Sedan,0
2016-11,B.M.W.,Others,Sedan,0
2016-11,BENTLEY,Petrol,Sedan,2
2016-11,BYD,Others,Sedan,0
2016-11,CHERY,Petrol,Sedan,0
2016-11,CHEVROLET,Petrol,Sedan,18
2016-11,CHRYSLER,Petrol,Sedan,0
2016-11,CHRYSLER,Diesel,Sedan,0
2016-11,CITROEN,Petrol,Sedan,0
2016-11,CITROEN,Diesel,Sedan,0
2016-11,DAIMLER,Petrol,Sedan,0
2016-11,FERRARI,Petrol,Sedan,0
2016-11,FORD,Petrol,Sedan,11
2016-11,HONDA,Petrol,Sedan,286
2016-11,HONDA,Others,Sedan,28
2016-11,HYUNDAI,Petrol,Sedan,147
2016-11,HYUNDAI,Diesel,Sedan,0
2016-11,INFINITI,Petrol,Sedan,17
2016-11,INFINITI,Diesel,Sedan,0
2016-11,JAGUAR,Petrol,Sedan,14
2016-11,JAGUAR,Diesel,Sedan,20
2016-11,JEEP,Petrol,Sedan,0
2016-11,KIA,Petrol,Sedan,97
2016-11,KIA,Diesel,Sedan,0
2016-11,KIA,Others,Sedan,0
2016-11,LAMBORGHINI,Petrol,Sedan,0
2016-11,LAND ROVER,Petrol,Sedan,0
2016-11,LAND ROVER,Diesel,Sedan,0
2016-11,LOTUS,Petrol,Sedan,0
2016-11,M.G.,Petrol,Sedan,0
2016-11,MASERATI,Petrol,Sedan,3
2016-11,MASERATI,Diesel,Sedan,0
2016-11,MAZDA,Petrol,Sedan,266
2016-11,MAZDA,Diesel,Sedan,0
2016-11,Mclaren,Petrol,Sedan,0
2016-11,MERCEDES BENZ,Petrol,Sedan,298
2016-11,MERCEDES BENZ,Diesel,Sedan,25
2016-11,MERCEDES BENZ,Others,Sedan,0
2016-11,MINI,Petrol,Sedan,0
2016-11,MINI,Diesel,Sedan,0
2016-11,MITSUBISHI,Petrol,Sedan,186
2016-11,MITSUBISHI,Others,Sedan,0
2016-11,NISSAN,Petrol,Sedan,74
2016-11,NISSAN,Others,Sedan,0
2016-11,OPEL,Petrol,Sedan,2
2016-11,OPEL,Diesel,Sedan,0
2016-11,PERODUA,Petrol,Sedan,0
2016-11,PEUGEOT,Petrol,Sedan,2
2016-11,PEUGEOT,Diesel,Sedan,4
2016-11,PORSCHE,Petrol,Sedan,0
2016-11,PORSCHE,Diesel,Sedan,0
2016-11,RENAULT,Petrol,Sedan,0
2016-11,RENAULT,Diesel,Sedan,13
2016-11,ROLLS ROYCE,Petrol,Sedan,0
2016-11,SEAT,Petrol,Sedan,0
2016-11,SEAT,Diesel,Sedan,0
2016-11,SKODA,Petrol,Sedan,0
2016-11,SKODA,Diesel,Sedan,0
2016-11,SSANGYONG,Petrol,Sedan,0
2016-11,SSANGYONG,Diesel,Sedan,0
2016-11,SUBARU,Petrol,Sedan,5
2016-11,SUZUKI,Petrol,Sedan,5
2016-11,TESLA,Others,Sedan,0
2016-11,TOYOTA,Petrol,Sedan,597
2016-11,TOYOTA,Diesel,Sedan,0
2016-11,TOYOTA,Others,Sedan,40
2016-11,VOLKSWAGEN,Petrol,Sedan,82
2016-11,VOLKSWAGEN,Diesel,Sedan,0
2016-11,VOLVO,Petrol,Sedan,58
2016-11,VOLVO,Diesel,Sedan,3
2016-11,ALPINA,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,ALFA ROMEO,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,ALPINA,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,ASTON MARTIN,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,AUDI,Petrol,Multi-purpose Vehicle/Station-wagon,2
2016-11,B.M.W.,Petrol,Multi-purpose Vehicle/Station-wagon,1
2016-11,B.M.W.,Diesel,Multi-purpose Vehicle/Station-wagon,109
2016-11,B.M.W.,Others,Multi-purpose Vehicle/Station-wagon,0
2016-11,BENTLEY,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,BYD,Others,Multi-purpose Vehicle/Station-wagon,0
2016-11,CHERY,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,CHEVROLET,Petrol,Multi-purpose Vehicle/Station-wagon,41
2016-11,CHRYSLER,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,CHRYSLER,Diesel,Multi-purpose Vehicle/Station-wagon,1
2016-11,CITROEN,Petrol,Multi-purpose Vehicle/Station-wagon,5
2016-11,CITROEN,Diesel,Multi-purpose Vehicle/Station-wagon,49
2016-11,DAIMLER,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,FERRARI,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,FORD,Petrol,Multi-purpose Vehicle/Station-wagon,4
2016-11,HONDA,Petrol,Multi-purpose Vehicle/Station-wagon,265
2016-11,HONDA,Others,Multi-purpose Vehicle/Station-wagon,353
2016-11,HYUNDAI,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,HYUNDAI,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,INFINITI,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,INFINITI,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,JAGUAR,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,JAGUAR,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,JEEP,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,KIA,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,KIA,Diesel,Multi-purpose Vehicle/Station-wagon,44
2016-11,KIA,Others,Multi-purpose Vehicle/Station-wagon,0
2016-11,LAMBORGHINI,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,LAND ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,LAND ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,LOTUS,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,M.G.,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,MASERATI,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,MASERATI,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,MAZDA,Petrol,Multi-purpose Vehicle/Station-wagon,98
2016-11,MAZDA,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,Mclaren,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,MERCEDES BENZ,Petrol,Multi-purpose Vehicle/Station-wagon,4
2016-11,MERCEDES BENZ,Diesel,Multi-purpose Vehicle/Station-wagon,1
2016-11,MERCEDES BENZ,Others,Multi-purpose Vehicle/Station-wagon,0
2016-11,MINI,Petrol,Multi-purpose Vehicle/Station-wagon,1
2016-11,MINI,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,MITSUBISHI,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,MITSUBISHI,Others,Multi-purpose Vehicle/Station-wagon,0
2016-11,NISSAN,Petrol,Multi-purpose Vehicle/Station-wagon,1
2016-11,NISSAN,Others,Multi-purpose Vehicle/Station-wagon,0
2016-11,OPEL,Petrol,Multi-purpose Vehicle/Station-wagon,10
2016-11,OPEL,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,PERODUA,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,PEUGEOT,Petrol,Multi-purpose Vehicle/Station-wagon,7
2016-11,PEUGEOT,Diesel,Multi-purpose Vehicle/Station-wagon,6
2016-11,PORSCHE,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,PORSCHE,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,RENAULT,Petrol,Multi-purpose Vehicle/Station-wagon,1
2016-11,RENAULT,Diesel,Multi-purpose Vehicle/Station-wagon,2
2016-11,ROLLS ROYCE,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,SEAT,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,SEAT,Diesel,Multi-purpose Vehicle/Station-wagon,1
2016-11,SKODA,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,SKODA,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,SSANGYONG,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,SSANGYONG,Diesel,Multi-purpose Vehicle/Station-wagon,5
2016-11,SUBARU,Petrol,Multi-purpose Vehicle/Station-wagon,18
2016-11,SUZUKI,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-11,TESLA,Others,Multi-purpose Vehicle/Station-wagon,0
2016-11,TOYOTA,Petrol,Multi-purpose Vehicle/Station-wagon,597
2016-11,TOYOTA,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,TOYOTA,Others,Multi-purpose Vehicle/Station-wagon,26
2016-11,VOLKSWAGEN,Petrol,Multi-purpose Vehicle/Station-wagon,70
2016-11,VOLKSWAGEN,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,VOLVO,Petrol,Multi-purpose Vehicle/Station-wagon,2
2016-11,VOLVO,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-11,ALFA ROMEO,Petrol,Sports Utility Vehicle,0
2016-11,ALPINA,Petrol,Sports Utility Vehicle,0
2016-11,ALPINA,Diesel,Sports Utility Vehicle,0
2016-11,ASTON MARTIN,Petrol,Sports Utility Vehicle,0
2016-11,AUDI,Petrol,Sports Utility Vehicle,45
2016-11,B.M.W.,Petrol,Sports Utility Vehicle,101
2016-11,B.M.W.,Diesel,Sports Utility Vehicle,5
2016-11,B.M.W.,Others,Sports Utility Vehicle,0
2016-11,BENTLEY,Petrol,Sports Utility Vehicle,3
2016-11,BYD,Others,Sports Utility Vehicle,0
2016-11,CHERY,Petrol,Sports Utility Vehicle,0
2016-11,CHEVROLET,Petrol,Sports Utility Vehicle,0
2016-11,CHRYSLER,Petrol,Sports Utility Vehicle,0
2016-11,CHRYSLER,Diesel,Sports Utility Vehicle,0
2016-11,CITROEN,Petrol,Sports Utility Vehicle,7
2016-11,CITROEN,Diesel,Sports Utility Vehicle,0
2016-11,DAIMLER,Petrol,Sports Utility Vehicle,0
2016-11,FERRARI,Petrol,Sports Utility Vehicle,0
2016-11,FORD,Petrol,Sports Utility Vehicle,7
2016-11,HONDA,Petrol,Sports Utility Vehicle,747
2016-11,HONDA,Others,Sports Utility Vehicle,223
2016-11,HYUNDAI,Petrol,Sports Utility Vehicle,8
2016-11,HYUNDAI,Diesel,Sports Utility Vehicle,3
2016-11,INFINITI,Petrol,Sports Utility Vehicle,0
2016-11,INFINITI,Diesel,Sports Utility Vehicle,0
2016-11,JAGUAR,Petrol,Sports Utility Vehicle,6
2016-11,JAGUAR,Diesel,Sports Utility Vehicle,4
2016-11,JEEP,Petrol,Sports Utility Vehicle,0
2016-11,KIA,Petrol,Sports Utility Vehicle,9
2016-11,KIA,Diesel,Sports Utility Vehicle,13
2016-11,KIA,Others,Sports Utility Vehicle,0
2016-11,LAMBORGHINI,Petrol,Sports Utility Vehicle,0
2016-11,LAND ROVER,Petrol,Sports Utility Vehicle,30
2016-11,LAND ROVER,Diesel,Sports Utility Vehicle,8
2016-11,LOTUS,Petrol,Sports Utility Vehicle,0
2016-11,M.G.,Petrol,Sports Utility Vehicle,0
2016-11,MASERATI,Petrol,Sports Utility Vehicle,1
2016-11,MASERATI,Diesel,Sports Utility Vehicle,0
2016-11,MAZDA,Petrol,Sports Utility Vehicle,29
2016-11,MAZDA,Diesel,Sports Utility Vehicle,0
2016-11,Mclaren,Petrol,Sports Utility Vehicle,0
2016-11,MERCEDES BENZ,Petrol,Sports Utility Vehicle,62
2016-11,MERCEDES BENZ,Diesel,Sports Utility Vehicle,3
2016-11,MERCEDES BENZ,Others,Sports Utility Vehicle,0
2016-11,MINI,Petrol,Sports Utility Vehicle,0
2016-11,MINI,Diesel,Sports Utility Vehicle,0
2016-11,MITSUBISHI,Petrol,Sports Utility Vehicle,53
2016-11,MITSUBISHI,Others,Sports Utility Vehicle,0
2016-11,NISSAN,Petrol,Sports Utility Vehicle,322
2016-11,NISSAN,Others,Sports Utility Vehicle,0
2016-11,OPEL,Petrol,Sports Utility Vehicle,0
2016-11,OPEL,Diesel,Sports Utility Vehicle,0
2016-11,PERODUA,Petrol,Sports Utility Vehicle,0
2016-11,PEUGEOT,Petrol,Sports Utility Vehicle,4
2016-11,PEUGEOT,Diesel,Sports Utility Vehicle,15
2016-11,PORSCHE,Petrol,Sports Utility Vehicle,72
2016-11,PORSCHE,Diesel,Sports Utility Vehicle,7
2016-11,RENAULT,Petrol,Sports Utility Vehicle,0
2016-11,RENAULT,Diesel,Sports Utility Vehicle,10
2016-11,ROLLS ROYCE,Petrol,Sports Utility Vehicle,0
2016-11,SEAT,Petrol,Sports Utility Vehicle,0
2016-11,SEAT,Diesel,Sports Utility Vehicle,0
2016-11,SKODA,Petrol,Sports Utility Vehicle,0
2016-11,SKODA,Diesel,Sports Utility Vehicle,0
2016-11,SSANGYONG,Petrol,Sports Utility Vehicle,12
2016-11,SSANGYONG,Diesel,Sports Utility Vehicle,16
2016-11,SUBARU,Petrol,Sports Utility Vehicle,133
2016-11,SUZUKI,Petrol,Sports Utility Vehicle,0
2016-11,TESLA,Others,Sports Utility Vehicle,0
2016-11,TOYOTA,Petrol,Sports Utility Vehicle,181
2016-11,TOYOTA,Diesel,Sports Utility Vehicle,1
2016-11,TOYOTA,Others,Sports Utility Vehicle,1
2016-11,VOLKSWAGEN,Petrol,Sports Utility Vehicle,16
2016-11,VOLKSWAGEN,Diesel,Sports Utility Vehicle,0
2016-11,VOLVO,Petrol,Sports Utility Vehicle,23
2016-11,VOLVO,Diesel,Sports Utility Vehicle,0
2016-11,ALFA ROMEO,Petrol,Coupe/ Convertible,0
2016-11,ALPINA,Petrol,Coupe/ Convertible,1
2016-11,ALPINA,Diesel,Coupe/ Convertible,0
2016-11,ASTON MARTIN,Petrol,Coupe/ Convertible,2
2016-11,AUDI,Petrol,Coupe/ Convertible,4
2016-11,B.M.W.,Petrol,Coupe/ Convertible,37
2016-11,B.M.W.,Diesel,Coupe/ Convertible,0
2016-11,B.M.W.,Others,Coupe/ Convertible,0
2016-11,BENTLEY,Petrol,Coupe/ Convertible,4
2016-11,BYD,Others,Coupe/ Convertible,0
2016-11,CHERY,Petrol,Coupe/ Convertible,0
2016-11,CHEVROLET,Petrol,Coupe/ Convertible,0
2016-11,CHRYSLER,Petrol,Coupe/ Convertible,0
2016-11,CHRYSLER,Diesel,Coupe/ Convertible,0
2016-11,CITROEN,Petrol,Coupe/ Convertible,0
2016-11,CITROEN,Diesel,Coupe/ Convertible,0
2016-11,DAIMLER,Petrol,Coupe/ Convertible,0
2016-11,FERRARI,Petrol,Coupe/ Convertible,4
2016-11,FORD,Petrol,Coupe/ Convertible,2
2016-11,HONDA,Petrol,Coupe/ Convertible,0
2016-11,HONDA,Others,Coupe/ Convertible,0
2016-11,HYUNDAI,Petrol,Coupe/ Convertible,0
2016-11,HYUNDAI,Diesel,Coupe/ Convertible,0
2016-11,INFINITI,Petrol,Coupe/ Convertible,0
2016-11,INFINITI,Diesel,Coupe/ Convertible,0
2016-11,JAGUAR,Petrol,Coupe/ Convertible,2
2016-11,JAGUAR,Diesel,Coupe/ Convertible,0
2016-11,JEEP,Petrol,Coupe/ Convertible,0
2016-11,KIA,Petrol,Coupe/ Convertible,0
2016-11,KIA,Diesel,Coupe/ Convertible,0
2016-11,KIA,Others,Coupe/ Convertible,0
2016-11,LAMBORGHINI,Petrol,Coupe/ Convertible,0
2016-11,LAND ROVER,Petrol,Coupe/ Convertible,0
2016-11,LAND ROVER,Diesel,Coupe/ Convertible,0
2016-11,LOTUS,Petrol,Coupe/ Convertible,0
2016-11,M.G.,Petrol,Coupe/ Convertible,0
2016-11,MASERATI,Petrol,Coupe/ Convertible,0
2016-11,MASERATI,Diesel,Coupe/ Convertible,0
2016-11,MAZDA,Petrol,Coupe/ Convertible,3
2016-11,MAZDA,Diesel,Coupe/ Convertible,0
2016-11,Mclaren,Petrol,Coupe/ Convertible,0
2016-11,MERCEDES BENZ,Petrol,Coupe/ Convertible,43
2016-11,MERCEDES BENZ,Diesel,Coupe/ Convertible,0
2016-11,MERCEDES BENZ,Others,Coupe/ Convertible,0
2016-11,MINI,Petrol,Coupe/ Convertible,7
2016-11,MINI,Diesel,Coupe/ Convertible,0
2016-11,MITSUBISHI,Petrol,Coupe/ Convertible,0
2016-11,MITSUBISHI,Others,Coupe/ Convertible,0
2016-11,NISSAN,Petrol,Coupe/ Convertible,1
2016-11,NISSAN,Others,Coupe/ Convertible,0
2016-11,OPEL,Petrol,Coupe/ Convertible,0
2016-11,OPEL,Diesel,Coupe/ Convertible,0
2016-11,PERODUA,Petrol,Coupe/ Convertible,0
2016-11,PEUGEOT,Petrol,Coupe/ Convertible,0
2016-11,PEUGEOT,Diesel,Coupe/ Convertible,0
2016-11,PORSCHE,Petrol,Coupe/ Convertible,10
2016-11,PORSCHE,Diesel,Coupe/ Convertible,0
2016-11,RENAULT,Petrol,Coupe/ Convertible,0
2016-11,RENAULT,Diesel,Coupe/ Convertible,0
2016-11,ROLLS ROYCE,Petrol,Coupe/ Convertible,1
2016-11,SEAT,Petrol,Coupe/ Convertible,0
2016-11,SEAT,Diesel,Coupe/ Convertible,0
2016-11,SKODA,Petrol,Coupe/ Convertible,0
2016-11,SKODA,Diesel,Coupe/ Convertible,0
2016-11,SSANGYONG,Petrol,Coupe/ Convertible,0
2016-11,SSANGYONG,Diesel,Coupe/ Convertible,0
2016-11,SUBARU,Petrol,Coupe/ Convertible,0
2016-11,SUZUKI,Petrol,Coupe/ Convertible,0
2016-11,TESLA,Others,Coupe/ Convertible,0
2016-11,TOYOTA,Petrol,Coupe/ Convertible,1
2016-11,TOYOTA,Diesel,Coupe/ Convertible,0
2016-11,TOYOTA,Others,Coupe/ Convertible,0
2016-11,VOLKSWAGEN,Petrol,Coupe/ Convertible,0
2016-11,VOLKSWAGEN,Diesel,Coupe/ Convertible,0
2016-11,VOLVO,Petrol,Coupe/ Convertible,0
2016-11,VOLVO,Diesel,Coupe/ Convertible,0
2016-12,ALFA ROMEO,Petrol,Hatchback,3
2016-12,ALPINA,Petrol,Hatchback,0
2016-12,ALPINA,Diesel,Hatchback,0
2016-12,ASTON MARTIN,Petrol,Hatchback,0
2016-12,AUDI,Petrol,Hatchback,27
2016-12,B.M.W.,Petrol,Hatchback,4
2016-12,B.M.W.,Diesel,Hatchback,25
2016-12,B.M.W.,Others,Hatchback,0
2016-12,BENTLEY,Petrol,Hatchback,0
2016-12,BYD,Others,Hatchback,7
2016-12,CHERY,Petrol,Hatchback,1
2016-12,CHEVROLET,Petrol,Hatchback,0
2016-12,CHRYSLER,Petrol,Hatchback,0
2016-12,CHRYSLER,Diesel,Hatchback,0
2016-12,CITROEN,Petrol,Hatchback,14
2016-12,CITROEN,Diesel,Hatchback,11
2016-12,DAIMLER,Petrol,Hatchback,0
2016-12,FERRARI,Petrol,Hatchback,0
2016-12,FORD,Petrol,Hatchback,7
2016-12,HONDA,Petrol,Hatchback,118
2016-12,HONDA,Others,Hatchback,0
2016-12,HYUNDAI,Petrol,Hatchback,0
2016-12,HYUNDAI,Diesel,Hatchback,0
2016-12,INFINITI,Petrol,Hatchback,0
2016-12,INFINITI,Diesel,Hatchback,13
2016-12,JAGUAR,Petrol,Hatchback,0
2016-12,JAGUAR,Diesel,Hatchback,0
2016-12,JEEP,Petrol,Hatchback,0
2016-12,KIA,Petrol,Hatchback,0
2016-12,KIA,Diesel,Hatchback,0
2016-12,KIA,Others,Hatchback,0
2016-12,LAMBORGHINI,Petrol,Hatchback,0
2016-12,LAND ROVER,Petrol,Hatchback,0
2016-12,LAND ROVER,Diesel,Hatchback,0
2016-12,LOTUS,Petrol,Hatchback,0
2016-12,M.G.,Petrol,Hatchback,0
2016-12,MASERATI,Petrol,Hatchback,0
2016-12,MASERATI,Diesel,Hatchback,0
2016-12,MAZDA,Petrol,Hatchback,46
2016-12,MAZDA,Diesel,Hatchback,0
2016-12,Mclaren,Petrol,Hatchback,0
2016-12,MERCEDES BENZ,Petrol,Hatchback,37
2016-12,MERCEDES BENZ,Diesel,Hatchback,0
2016-12,MERCEDES BENZ,Others,Hatchback,0
2016-12,MINI,Petrol,Hatchback,35
2016-12,MINI,Diesel,Hatchback,0
2016-12,MITSUBISHI,Petrol,Hatchback,0
2016-12,MITSUBISHI,Others,Hatchback,0
2016-12,NISSAN,Petrol,Hatchback,139
2016-12,NISSAN,Others,Hatchback,0
2016-12,OPEL,Petrol,Hatchback,19
2016-12,OPEL,Diesel,Hatchback,0
2016-12,PERODUA,Petrol,Hatchback,0
2016-12,PEUGEOT,Petrol,Hatchback,18
