year,make,fuel,type,number
2021,TOYOTA,Others,Multi-purpose Vehicle/Station-wagon,2041
2021,VOLKSWAGEN,Petrol,Multi-purpose Vehicle/Station-wagon,206
2021,VOLKSWAGEN,Others,Multi-purpose Vehicle/Station-wagon,
2021,VOLVO,Petrol,Multi-purpose Vehicle/Station-wagon,16
2021,VOLVO,Others,Multi-purpose Vehicle/Station-wagon,15
2021,ALFA ROMEO,Petrol,Sports Utility Vehicle,9
2021,ALPINA,Diesel,Sports Utility Vehicle,
2021,ALPINE,Petrol,Sports Utility Vehicle,
2021,ASTON MARTIN,Petrol,Sports Utility Vehicle,14
2021,AUDI,Petrol,Sports Utility Vehicle,767
2021,AUDI,Others,Sports Utility Vehicle,194
2021,AUSTIN,Petrol,Sports Utility Vehicle,
2021,B.M.W.,Petrol,Sports Utility Vehicle,1425
2021,B.M.W.,Diesel,Sports Utility Vehicle,
2021,B.M.W.,Others,Sports Utility Vehicle,246
2021,BENTLEY,Petrol,Sports Utility Vehicle,33
2021,BLUECAR,Others,Sports Utility Vehicle,
2021,BYD,Others,Sports Utility Vehicle,
2021,CITROEN,Petrol,Sports Utility Vehicle,94
2021,DAIHATSU,Petrol,Sports Utility Vehicle,
2021,DATSUN,Petrol,Sports Utility Vehicle,
2021,FERRARI,Petrol,Sports Utility Vehicle,
2021,FERRARI,Others,Sports Utility Vehicle,
2021,FIAT,Petrol,Sports Utility Vehicle,
2021,FORD,Petrol,Sports Utility Vehicle,
2021,HONDA,Petrol,Sports Utility Vehicle,1248
2021,HONDA,Others,Sports Utility Vehicle,178
2021,HYUNDAI,Petrol,Sports Utility Vehicle,280
2021,HYUNDAI,Others,Sports Utility Vehicle,248
2021,INFINITI,Petrol,Sports Utility Vehicle,10
2021,JAGUAR,Petrol,Sports Utility Vehicle,88
2021,JAGUAR,Diesel,Sports Utility Vehicle,
2021,JAGUAR,Others,Sports Utility Vehicle,81
2021,JEEP,Petrol,Sports Utility Vehicle,58
2021,JEEP,Others,Sports Utility Vehicle,1
2021,KIA,Petrol,Sports Utility Vehicle,182
2021,KIA,Diesel,Sports Utility Vehicle,103
2021,KIA,Others,Sports Utility Vehicle,146
2021,LAMBORGHINI,Petrol,Sports Utility Vehicle,29
2021,LAND ROVER,Petrol,Sports Utility Vehicle,86
2021,LAND ROVER,Diesel,Sports Utility Vehicle,9
2021,LAND ROVER,Others,Sports Utility Vehicle,189
2021,LOTUS,Petrol,Sports Utility Vehicle,
2021,M.G.,Petrol,Sports Utility Vehicle,392
2021,M.G.,Others,Sports Utility Vehicle,117
2021,MASERATI,Petrol,Sports Utility Vehicle,53
2021,MASERATI,Diesel,Sports Utility Vehicle,
2021,MASERATI,Others,Sports Utility Vehicle,
2021,MAXUS,Petrol,Sports Utility Vehicle,
2021,MAZDA,Petrol,Sports Utility Vehicle,695
2021,MAZDA,Diesel,Sports Utility Vehicle,
2021,MAZDA,Others,Sports Utility Vehicle,2
2021,Mclaren,Petrol,Sports Utility Vehicle,
2021,MERCEDES BENZ,Petrol,Sports Utility Vehicle,2557
2021,MERCEDES BENZ,Diesel,Sports Utility Vehicle,52
2021,MERCEDES BENZ,Others,Sports Utility Vehicle,335
2021,MINI,Petrol,Sports Utility Vehicle,
2021,MINI,Others,Sports Utility Vehicle,
2021,MITSUBISHI,Petrol,Sports Utility Vehicle,527
2021,MITSUOKA,Petrol,Sports Utility Vehicle,
2021,MORGAN,Petrol,Sports Utility Vehicle,
2021,NISSAN,Petrol,Sports Utility Vehicle,44
2021,NISSAN,Others,Sports Utility Vehicle,778
2021,OPEL,Petrol,Sports Utility Vehicle,227
2021,OPEL,Diesel,Sports Utility Vehicle,30
2021,PERODUA,Petrol,Sports Utility Vehicle,
2021,PEUGEOT,Petrol,Sports Utility Vehicle,351
2021,POLESTAR,Others,Sports Utility Vehicle,
2021,PORSCHE,Petrol,Sports Utility Vehicle,324
2021,PORSCHE,Others,Sports Utility Vehicle,1
2021,RENAULT,Petrol,Sports Utility Vehicle,49
2021,RENAULT,Diesel,Sports Utility Vehicle,
2021,RENAULT,Others,Sports Utility Vehicle,2
2021,ROLLS ROYCE,Petrol,Sports Utility Vehicle,24
2021,SEAT,Petrol,Sports Utility Vehicle,120
2021,SEAT,Others,Sports Utility Vehicle,
2021,SKODA,Petrol,Sports Utility Vehicle,211
2021,SKODA,Others,Sports Utility Vehicle,
2021,SSANGYONG,Petrol,Sports Utility Vehicle,25
2021,SSANGYONG,Diesel,Sports Utility Vehicle,102
2021,SUBARU,Petrol,Sports Utility Vehicle,313
2021,SUBARU,Others,Sports Utility Vehicle,11
2021,SUZUKI,Petrol,Sports Utility Vehicle,67
2021,SUZUKI,Others,Sports Utility Vehicle,
2021,TESLA,Others,Sports Utility Vehicle,
2021,TOYOTA,Petrol,Sports Utility Vehicle,1272
2021,TOYOTA,Diesel,Sports Utility Vehicle,6
2021,TOYOTA,Others,Sports Utility Vehicle,1582
2021,VOLKSWAGEN,Petrol,Sports Utility Vehicle,365
2021,VOLKSWAGEN,Others,Sports Utility Vehicle,2
2021,VOLVO,Petrol,Sports Utility Vehicle,301
2021,VOLVO,Others,Sports Utility Vehicle,84
2021,ALFA ROMEO,Petrol,Coupe/ Convertible,4
2021,ALPINA,Diesel,Coupe/ Convertible,2
2021,ALPINE,Petrol,Coupe/ Convertible,11
2021,ASTON MARTIN,Petrol,Coupe/ Convertible,13
2021,AUDI,Petrol,Coupe/ Convertible,24
2021,AUDI,Others,Coupe/ Convertible,11
2021,AUSTIN,Petrol,Coupe/ Convertible,
2021,B.M.W.,Petrol,Coupe/ Convertible,262
2021,B.M.W.,Diesel,Coupe/ Convertible,
2021,B.M.W.,Others,Coupe/ Convertible,1
2021,BENTLEY,Petrol,Coupe/ Convertible,33
2021,BLUECAR,Others,Coupe/ Convertible,
2021,BYD,Others,Coupe/ Convertible,
2021,CITROEN,Petrol,Coupe/ Convertible,
2021,DAIHATSU,Petrol,Coupe/ Convertible,1
2021,DATSUN,Petrol,Coupe/ Convertible,2
2021,FERRARI,Petrol,Coupe/ Convertible,56
2021,FERRARI,Others,Coupe/ Convertible,9
2021,FIAT,Petrol,Coupe/ Convertible,
2021,FORD,Petrol,Coupe/ Convertible,4
2021,HONDA,Petrol,Coupe/ Convertible,1
2021,HONDA,Others,Coupe/ Convertible,3
2021,HYUNDAI,Petrol,Coupe/ Convertible,
2021,HYUNDAI,Others,Coupe/ Convertible,
2021,INFINITI,Petrol,Coupe/ Convertible,2
2021,JAGUAR,Petrol,Coupe/ Convertible,6
2021,JAGUAR,Diesel,Coupe/ Convertible,
2021,JAGUAR,Others,Coupe/ Convertible,
2021,JEEP,Petrol,Coupe/ Convertible,
2021,JEEP,Others,Coupe/ Convertible,
2021,KIA,Petrol,Coupe/ Convertible,
2021,KIA,Diesel,Coupe/ Convertible,
2021,KIA,Others,Coupe/ Convertible,
2021,LAMBORGHINI,Petrol,Coupe/ Convertible,18
2021,LAND ROVER,Petrol,Coupe/ Convertible,
2021,LAND ROVER,Diesel,Coupe/ Convertible,
2021,LAND ROVER,Others,Coupe/ Convertible,
2021,LOTUS,Petrol,Coupe/ Convertible,6
2021,M.G.,Petrol,Coupe/ Convertible,3
2021,M.G.,Others,Coupe/ Convertible,
2021,MASERATI,Petrol,Coupe/ Convertible,
2021,MASERATI,Diesel,Coupe/ Convertible,
2021,MASERATI,Others,Coupe/ Convertible,
2021,MAXUS,Petrol,Coupe/ Convertible,
2021,MAZDA,Petrol,Coupe/ Convertible,5
2021,MAZDA,Diesel,Coupe/ Convertible,
2021,MAZDA,Others,Coupe/ Convertible,
2021,Mclaren,Petrol,Coupe/ Convertible,28
2021,MERCEDES BENZ,Petrol,Coupe/ Convertible,638
2021,MERCEDES BENZ,Diesel,Coupe/ Convertible,4
2021,MERCEDES BENZ,Others,Coupe/ Convertible,121
2021,MINI,Petrol,Coupe/ Convertible,27
2021,MINI,Others,Coupe/ Convertible,
2021,MITSUBISHI,Petrol,Coupe/ Convertible,1
2021,MITSUOKA,Petrol,Coupe/ Convertible,4
2021,MORGAN,Petrol,Coupe/ Convertible,4
2021,NISSAN,Petrol,Coupe/ Convertible,7
2021,NISSAN,Others,Coupe/ Convertible,
2021,OPEL,Petrol,Coupe/ Convertible,
2021,OPEL,Diesel,Coupe/ Convertible,
2021,PERODUA,Petrol,Coupe/ Convertible,
2021,PEUGEOT,Petrol,Coupe/ Convertible,
2021,POLESTAR,Others,Coupe/ Convertible,
2021,PORSCHE,Petrol,Coupe/ Convertible,179
2021,PORSCHE,Others,Coupe/ Convertible,19
2021,RENAULT,Petrol,Coupe/ Convertible,
2021,RENAULT,Diesel,Coupe/ Convertible,
2021,RENAULT,Others,Coupe/ Convertible,
2021,ROLLS ROYCE,Petrol,Coupe/ Convertible,23
2021,SEAT,Petrol,Coupe/ Convertible,
2021,SEAT,Others,Coupe/ Convertible,
2021,SKODA,Petrol,Coupe/ Convertible,
2021,SKODA,Others,Coupe/ Convertible,
2021,SSANGYONG,Petrol,Coupe/ Convertible,
2021,SSANGYONG,Diesel,Coupe/ Convertible,
2021,SUBARU,Petrol,Coupe/ Convertible,
2021,SUBARU,Others,Coupe/ Convertible,
2021,SUZUKI,Petrol,Coupe/ Convertible,
2021,SUZUKI,Others,Coupe/ Convertible,
2021,TESLA,Others,Coupe/ Convertible,
2021,TOYOTA,Petrol,Coupe/ Convertible,27
2021,TOYOTA,Diesel,Coupe/ Convertible,
2021,TOYOTA,Others,Coupe/ Convertible,
2021,VOLKSWAGEN,Petrol,Coupe/ Convertible,2
2021,VOLKSWAGEN,Others,Coupe/ Convertible,1
2021,VOLVO,Petrol,Coupe/ Convertible,2
2021,VOLVO,Others,Coupe/ Convertible,
